"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"335","DAKSHIN PRESS","TELURD/2014/59547","12-01-2015","Urdu","Weekly","MOHAMMED SHAHBAZ  AKHTAR","MOHAMMED SHAHBAZ AKHTAR","Telangana","Hyderabad","View        registration details for DAKSHIN PRESS (TELURD/2014/59547)"
"336","DAKSHIN PRESS","TELURD/2016/67545","17-06-2016","Urdu","Monthly","MOHAMMED SHAHBAZ AKHTAR","MOHAMMED SHAHBAZ AKHTAR","Telangana","Hyderabad","View        registration details for DAKSHIN PRESS (TELURD/2016/67545)"
"337","Dakshina Bharath News","TGENG/26/A2742","17-04-2026","English","Daily","ADDAGOTTAM SANGEETHA","ADDAGOTTAM SANGEETHA","Telangana","Hyderabad","View        registration details for Dakshina Bharath News (TGENG/26/A2742)"
"338","DAKSHINAADI NEWS","TGTEL/25/A0534","28-05-2025","Telugu","Daily","CHINNA RANGAIAH SASAM","CHINNA RANGAIAH SASAM","Telangana","Hyderabad","View        registration details for DAKSHINAADI NEWS (TGTEL/25/A0534)"
"339","DALITA VANI","TELTEL/2011/66130","09-02-2016","Telugu","Weekly","M. POORNIMA KUMARI","M.POORNIMA KUMARI","Telangana","Hyderabad","View        registration details for DALITA VANI (TELTEL/2011/66130)"
"340","DASHA DISHA","TELTEL/2012/63452","27-07-2015","Telugu","Fortnightly","S. VENKAT SWAMY","S. VENKAT SWAMY","Telangana","Hyderabad","View        registration details for DASHA DISHA (TELTEL/2012/63452)"
"341","DATAAR TIMES","TELENG/2005/15039","14-02-2005","English","Daily","MOHAMMED KASHIF UDDIN SIDDIQUI","MOHAMMED KASHIF UDDIN SIDDIQUI","Telangana","Hyderabad","View        registration details for DATAAR TIMES (TELENG/2005/15039)"
"342","Daxin Times Every Moment Every Story","TGTEL/25/A5132","15-12-2025","Telugu","Daily","THUMMALA DURGA SIVA PRASAD REDDY","THUMMALA DURGA SIVA PRASAD REDDY","Telangana","Rangareddy","View        registration details for Daxin Times Every Moment Every Story (TGTEL/25/A5132)"
"343","DEBT EQUITY","TELENG/2015/61428","20-04-2015","English","Monthly","PREM KUMAR POTHINA","GURU BUSINESS RESCUE STRATEGIES PVT.LTD","Telangana","Hyderabad","View        registration details for DEBT EQUITY (TELENG/2015/61428)"
"344","DECCAN AGE","TELENG/2010/33765","23-09-2010","English","Daily","SYED MASHOOQ RABBANI","SYED MASHOOQ RABBANI","Telangana","Hyderabad","View        registration details for DECCAN AGE (TELENG/2010/33765)"
"345","DECCAN CHRONICLE","APENG/2001/04766","20-04-2001","English","Daily","MR K SUDHAKAR","DECCAN CHRONICLE HOLDINGS LTD","Telangana","Karimnagar","View        registration details for DECCAN CHRONICLE (APENG/2001/04766)"
"346","DECCAN CHRONICLE","3081","25-02-1957","English","Daily","T. VENKATESWARLU","DECCAN CHRONICLE HOLDINGS LTD","Telangana","Hyderabad","View        registration details for DECCAN CHRONICLE (3081)"
"347","DECCAN CITY","TELURD/2015/65801","25-01-2016","Urdu","Daily","MOHAMMED ISMAIL","MOHAMMED ISMAIL","Telangana","Hyderabad","View        registration details for DECCAN CITY (TELURD/2015/65801)"
"348","DECCAN EXPRESS","15877","01-01-1969","Urdu","Daily","M.A. RAHMAN","M.A. RAHMAN","Telangana","Hyderabad","View        registration details for DECCAN EXPRESS (15877)"
"349","DECCAN FREEDOM","TELENG/2012/42270","15-05-2012","English","Daily","S. SRINIVAS","S. SRINIVAS","Telangana","Adilabad","View        registration details for DECCAN FREEDOM (TELENG/2012/42270)"
"350","DECCAN HERALD","APENG/1999/1774","18-11-1999","English","Daily","V PADMANABHAN","THE PRINTERS MYSORE LTD","Telangana","Telangana","View        registration details for DECCAN HERALD (APENG/1999/1774)"
"351","DECCAN KI AWAZ","52913","25-02-1994","Urdu","Daily","MIR FAIYAZ ALI","MIR FAIYAZ ALI","Telangana","Hyderabad","View        registration details for DECCAN KI AWAZ (52913)"
"352","DECCAN LAND","TELTEL/2012/46784","05-12-2012","Telugu","Monthly","MANIKONDA VEDAKUMAR","MANIKONDA VEDAKUMAR","Telangana","Hyderabad","View        registration details for DECCAN LAND (TELTEL/2012/46784)"
"353","DECCAN MIRROR","TELBIL/2021/81793","22-07-2022","English, Urdu","Fortnightly","SAIF ALI KHAN","SAIF ALI KHAN","Telangana","Hyderabad","View        registration details for DECCAN MIRROR (TELBIL/2021/81793)"
"354","DECCAN PRIDE","TELENG/2016/71975","24-05-2017","English","Fortnightly","Y. NARENDER REDDY","Y. NARENDER REDDY","Telangana","Hyderabad","View        registration details for DECCAN PRIDE (TELENG/2016/71975)"
"355","DECCAN SAMACHAR","52948","23-09-1994","Urdu","Daily","S. S. K. HUSSAINI IQBAL","S. S. K. HUSSAINI IQBAL","Telangana","Hyderabad","View        registration details for DECCAN SAMACHAR (52948)"
"356","DECCAN SAVERA","TELHIN/2015/65040","01-12-2015","Hindi","Fortnightly","MOHAMMED RAYEESUDDIN","MOHAMMED RAYEESUDDIN","Telangana","Hyderabad","View        registration details for DECCAN SAVERA (TELHIN/2015/65040)"
"357","DECCAN SQUARE","TELENG/2017/73562","18-10-2017","English","Weekly","SYED KALEEM","SYED KALEEM","Telangana","Hyderabad","View        registration details for DECCAN SQUARE (TELENG/2017/73562)"
"358","DECCAN TIMES","5639","22-04-1955","English","Weekly","A.S. BHARATI","SHRI A.S. BHARATI","Telangana","Hyderabad","View        registration details for DECCAN TIMES (5639)"
"359","DECCAN TODAY","37861","31-01-1983","Urdu","Weekly","MOHD ABDUL HAQ ZUBAIR","NA","Telangana","Hyderabad","View        registration details for DECCAN TODAY (37861)"
"360","DECCAN TODAY","37950","05-10-1984","English","Daily","R . DEVADAS","KHAJA QUAYUM ANWAR & R. DEVADAS","Telangana","Hyderabad","View        registration details for DECCAN TODAY (37950)"
"361","DECCAN VISION","TELENG/2015/63424","24-07-2015","English","Daily","K. AMEER AMANULLA KHAN","K.AMEER AMANULLA KHAN","Telangana","Warangal","View        registration details for DECCAN VISION (TELENG/2015/63424)"
"362","DECCAN VISION","TELENG/2015/62867","24-06-2015","English","Daily","K. AMEER AMANULLA KHAN","K.AMEER AMANULLA KHAN","Telangana","Hyderabad","View        registration details for DECCAN VISION (TELENG/2015/62867)"
"363","DECCAN VISION","TELENG/2010/31855","07-04-2010","English","Daily","K. AMEER AMANULLA KHAN","K.AMEER AMANULLA KHAN","Telangana","Karimnagar","View        registration details for DECCAN VISION (TELENG/2010/31855)"
"364","DECCAN VOICE","APENG/2006/17511","26-09-2006","English","Daily","MOHD. MOINUDDIN AHMED RAJA","MOHD. MOINUDDIN AHMED RAJA","Telangana","Hyderabad","View        registration details for DECCAN VOICE (APENG/2006/17511)"
"365","Deccanfounders IndianChapter","TGENG/25/A4949","10-12-2025","English","Monthly","Paruchuri Venkatesh","Paruchuri Venkatesh","Telangana","Rangareddy","View        registration details for Deccanfounders IndianChapter (TGENG/25/A4949)"
"366","DEEKSHA PRABHA","TELTEL/2023/87655","26-06-2024","TELUGU","Daily","RATHOD VINOD KUMAR","RATHOD VINOD KUMAR","Telangana","","View        registration details for DEEKSHA PRABHA (TELTEL/2023/87655)"
"367","DEEKSHA SAAKSHI","TELTEL/2023/87656","26-06-2024","TELUGU","Daily","MACHIKODUKU RATHNAIAH","MACHIKODUKU RATHNAIAH","Telangana","","View        registration details for DEEKSHA SAAKSHI (TELTEL/2023/87656)"
"368","DEEKSHITHA GARJANA","TGTEL/25/A4180","20-11-2025","Telugu","Daily","Chiluka Santhosh Kumar","Chiluka Santhosh Kumar","Telangana","Mancherial","View        registration details for DEEKSHITHA GARJANA (TGTEL/25/A4180)"
"369","DELHI KABURLU","TELTEL/2014/56806","28-08-2014","Telugu","Monthly","P.VENKATA SUBRAMANYA VERMA","P.VAENKATA SUBRAMANYA VERMA","Telangana","Hyderabad","View        registration details for DELHI KABURLU (TELTEL/2014/56806)"
"370","DELHI TO GALLI","TELMUL/2018/78072","11-10-2019","English, Telugu, Hindi","Daily","KOOSAM SARANGA PANI","KOOSAM SARANGA PANI","Telangana","Telangana","View        registration details for DELHI TO GALLI (TELMUL/2018/78072)"
"371","DELHI TO GALLI","TELMUL/2017/75448","06-06-2018","English, Telugu, Hindi","Weekly","KOOSAM SARANGA PANI","KOOSAM SARANGA PANI","Telangana","Telangana","View        registration details for DELHI TO GALLI (TELMUL/2017/75448)"
"372","DEMOCRATIC TEACHERS FEDERATION ADHYAPAKJWALA","TELBIL/2019/77876","19-08-2019","English, Telugu","Monthly","MSKM RAGHUSHANKAR REDDY","DEMOCRATIC TEACHERS FEDERATION","Telangana","Hyderabad","View        registration details for DEMOCRATIC TEACHERS FEDERATION ADHYAPAKJWALA (TELBIL/2019/77876)"
"373","DESAA NIRDESAM","TELBIL/2015/63214","13-07-2015","English, Telugu","Monthly","D.V.R. ANJANEYULU","D.V.R. ANJANEYULU","Telangana","Adilabad","View        registration details for DESAA NIRDESAM (TELBIL/2015/63214)"
"374","DESAM KOSAM","TELTEL/2021/81520","26-05-2022","Telugu","Fortnightly","PARASHURAM PALADUGU","PARASHURAM PALADUGU","Telangana","Sangareddy","View        registration details for DESAM KOSAM (TELTEL/2021/81520)"
"375","DESH KA SAHARA","52958","01-02-1994","Urdu","Weekly","MOHD. ABDUL SATTAR","MOHD. ABDUL SATTAR","Telangana","Hyderabad","View        registration details for DESH KA SAHARA (52958)"
"376","DESH KI AWAZ","TELURD/2017/71099","06-04-2017","Urdu","Daily","SHAIK ILYAS","SHAIK ILYAS","Telangana","Hyderabad","View        registration details for DESH KI AWAZ (TELURD/2017/71099)"
"377","DESH KI AWAZ","TELURD/2017/71100","06-04-2017","Urdu","Fortnightly","SHAIK ILYAS","SHAIK ILYAS","Telangana","Hyderabad","View        registration details for DESH KI AWAZ (TELURD/2017/71100)"
"378","DESH KI AWAZ","TELURD/2016/69496","30-11-2016","Urdu","Weekly","SHAIK ILYAS","SHAIK ILYAS","Telangana","Hyderabad","View        registration details for DESH KI AWAZ (TELURD/2016/69496)"
"379","DESH SWADESH","TELHIN/2011/36294","18-03-2011","Hindi","Daily","SYED ABDUL QADER","SYED ABDUL QADER","Telangana","Hyderabad","View        registration details for DESH SWADESH (TELHIN/2011/36294)"
"380","DESHA SWEACHA","TELTEL/2021/86185","23-01-2024","Telugu","Fortnightly","PALLE SHANTHIRAJU","PALLE SHANTHIRAJU","Telangana","Peddapalli","View        registration details for DESHA SWEACHA (TELTEL/2021/86185)"
"381","DESHA TIMES","TELTEL/2011/46100","30-10-2012","Telugu","Monthly","SAYED PASHA","SAYED PASHA","Telangana","Nalgonda","View        registration details for DESHA TIMES (TELTEL/2011/46100)"
"382","DESHA TIMES","TELTEL/2010/34557","30-11-2010","Telugu","Daily","SAYED PASHA","SAYED PASHA","Telangana","Nalgonda","View        registration details for DESHA TIMES (TELTEL/2010/34557)"
"383","DESI DISA","TELTEL/2016/71183","12-04-2017","Telugu","Quarterly","U. SAMBASIVA RAO","U.SAMBASIVA RAO","Telangana","Hyderabad","View        registration details for DESI DISA (TELTEL/2016/71183)"
"384","DHARMA CHAKRAM","8213","20-03-1963","Telugu","Fortnightly","CHATTA NARSIMLU","CHALLA NARSIMLU","Telangana","Hyderabad","View        registration details for DHARMA CHAKRAM (8213)"
"385","DHARMADEEPAM","TELTEL/2018/76041","10-09-2018","Telugu","Monthly","K.Y. RAMACHANDAR RAO","K Y RAMACHANDAR RAO","Telangana","Khammam","View        registration details for DHARMADEEPAM (TELTEL/2018/76041)"
"386","DHARMAGANTA","TELTEL/2013/53344","02-12-2013","Telugu","Monthly","MEDE SHANTHI KUMAR","MEDE SHANTHI KUMAR","Telangana","Nalgonda","View        registration details for DHARMAGANTA (TELTEL/2013/53344)"
"387","DHARMAGANTA","TELTEL/2012/47103","18-12-2012","Telugu","Daily","MEDE SHANTHI KUMAR","MEDE SHANTHI KUMAR","Telangana","Nalgonda","View        registration details for DHARMAGANTA (TELTEL/2012/47103)"
"388","DHARMAPADHAM SATYAMEVA JAYATHE","TGTEL/25/A4819","05-12-2025","Telugu","Daily","GUBBALA BUJJIBABU","GUBBALA BUJJIBABU","Telangana","Medchal Malkajgiri","View        registration details for DHARMAPADHAM SATYAMEVA JAYATHE (TGTEL/25/A4819)"
"389","Dheena bandhu","TGTEL/25/A0779","30-05-2025","Telugu","Daily","Chearla Soma  Narsaiah","Chearla Soma  Narsaiah","Telangana","Warangal","View        registration details for Dheena bandhu (TGTEL/25/A0779)"
"390","DHEERA","TGTEL/26/A4089","22-05-2026","Telugu","Daily","Golla Erranna","Golla Erranna","Telangana","Hyderabad","View        registration details for DHEERA (TGTEL/26/A4089)"
"391","DHEERA","TGENG/25/A5440","29-12-2025","English","Daily","Golla Erranna","Golla Erranna","Telangana","Rangareddy","View        registration details for DHEERA (TGENG/25/A5440)"
"392","DHEERA","TELENG/2017/73699","03-11-2017","English","Daily","GOLLA ERRANNA","GOLLA ERRANNA","Telangana","Mahbubnagar","View        registration details for DHEERA (TELENG/2017/73699)"
"393","DHEERA","TGTEL/26/A0147","01-01-2026","Telugu","Daily","Golla Erranna","Golla Erranna","Telangana","Rangareddy","View        registration details for DHEERA (TGTEL/26/A0147)"
"394","DHRUVATHARA","TELTEL/2007/22546","10-01-2008","Telugu","Daily","MADDI SHANKARAIAH","MADDI SHANKARAIAH","Telangana","Nalgonda","View        registration details for DHRUVATHARA (TELTEL/2007/22546)"
"395","DHRUVATHARA","TELTEL/2012/46815","05-12-2012","Telugu","Monthly","MADDI SHANKARAIAH","MADDI SHAKARAIAH","Telangana","Nalgonda","View        registration details for DHRUVATHARA (TELTEL/2012/46815)"
"396","DHUNDHUBI","TELTEL/2016/66481","18-03-2016","Telugu","Daily","PIRATLA MANIKYAM","PIRATLA MANIKYAM","Telangana","Telangana","View        registration details for DHUNDHUBI (TELTEL/2016/66481)"
"397","DHUNIYA TODAY","TELTEL/2023/88197","29-07-2024","TELUGU","Daily","RAPELLI RAJA LINGAM","RAPELLI RAJA LINGAM","Telangana","Nizamabad","View        registration details for DHUNIYA TODAY (TELTEL/2023/88197)"
"398","DHWANI","TELTEL/2010/31778","01-04-2010","Telugu","Daily","SIDDAMSETTY RAMESH","SIDDAMSETTY RAMESH","Telangana","Medak","View        registration details for DHWANI (TELTEL/2010/31778)"
"399","DHWANI","TELTEL/2005/15833","24-01-2005","Telugu","Daily","SIDDAMSETTY RAMESH","SIDDAMSETTY RAMESH","Telangana","Hyderabad","View        registration details for DHWANI (TELTEL/2005/15833)"
"400","DHYANA JAGAT","TELTEL/2015/62551","11-06-2015","Telugu","Monthly","D. KESAVA RAJU","D.KESAVA RAJU","Telangana","Rangareddy","View        registration details for DHYANA JAGAT (TELTEL/2015/62551)"
"401","DIGNITY NEWS","TGTEL/25/A3649","30-10-2025","Telugu","Daily","Chirraboina Rama Rao Yadav","Chirraboina Rama Rao Yadav","Telangana","Nalgonda","View        registration details for DIGNITY NEWS (TGTEL/25/A3649)"
"402","Diksha Varadi","TGTEL/26/A3870","18-05-2026","Telugu","Daily","Pandi Naresh","Pandi Naresh","Telangana","Medchal Malkajgiri","View        registration details for Diksha Varadi (TGTEL/26/A3870)"
"403","DILSHUKHNAGAR TIMES","TELBIL/2017/72731","25-07-2017","English, Telugu","Weekly","M. MEENALATHA SREENIVAS","M MEENALATHA SREENIVAS","Telangana","Mumbai","View        registration details for DILSHUKHNAGAR TIMES (TELBIL/2017/72731)"
"404","Direct Voice","TGENG/26/A0856","30-01-2026","English","Daily","Dayyala Dinesh Chander","Dayyala Dinesh Chander","Telangana","Warangal","View        registration details for Direct Voice (TGENG/26/A0856)"
"405","DISHA","APTEL/2005/15866","01-10-2009","Telugu","Daily","TUMU MOHAN RAO","PRASHANTHI MEDIA PVT. LTD.","Telangana","Hyderabad","View        registration details for DISHA (APTEL/2005/15866)"
"406","DISHA NIRDHESHAM","TGTEL/25/A1805","11-07-2025","Telugu","Daily","Dyavathi Nagaraju","Dyavathi Nagaraju","Telangana","Nizamabad","View        registration details for DISHA NIRDHESHAM (TGTEL/25/A1805)"
"407","DISHA POWER","TGTEL/25/A4348","27-11-2025","Telugu","Daily","Chintala Madhu Krishna","Chintala Madhu Krishna","Telangana","Jangoan","View        registration details for DISHA POWER (TGTEL/25/A4348)"
"408","DIVYANGA VAHINI","TELTEL/2018/76569","17-12-2018","Telugu","Monthly","SATISH GUNDAPANENI","SATISH GUNDAPANENI","Telangana","Bhadradri Kothagudem","View        registration details for DIVYANGA VAHINI (TELTEL/2018/76569)"
"409","DOCTORS CHOICE","APENG/2005/16041","04-08-2005","English","Fortnightly","MOHAMMED RAFEE SHAIK","MOHAMMED RAFEE SHAIK","Telangana","Hyderabad","View        registration details for DOCTORS CHOICE (APENG/2005/16041)"
"410","DOMMETI CREATION PATRIKA","TELTEL/2015/60410","24-02-2015","Telugu","Monthly","DOMMETI SAIDULU","DOMMETI SAIDULU","Telangana","Nalgonda","View        registration details for DOMMETI CREATION PATRIKA (TELTEL/2015/60410)"
"411","DREAM INDIA NEWS","TELTEL/2014/57288","16-09-2014","Telugu","Monthly","P. RAVI KUMAR","P. RAVI KUMAR","Telangana","Hyderabad","View        registration details for DREAM INDIA NEWS (TELTEL/2014/57288)"
"412","DREAM STREAM","TGTEL/25/A1437","27-06-2025","Telugu","Monthly","J.R.P SANDEEP KUMAR","J.R.P SANDEEP KUMAR","Telangana","Rangareddy","View        registration details for DREAM STREAM (TGTEL/25/A1437)"
"413","DYNAMIC JANAMVOICE","TGTEL/26/A0383","16-01-2026","Telugu","Daily","GATTU MAHESH","GATTU MAHESH","Telangana","Peddapalli","View        registration details for DYNAMIC JANAMVOICE (TGTEL/26/A0383)"
"414","DYNAMIC NEWS","TELBIL/2015/60313","18-02-2015","English, HINDI","Weekly","PAVAN UPADHYAY","PAVAN UPADHYAY","Telangana","Hyderabad","View        registration details for DYNAMIC NEWS (TELBIL/2015/60313)"
"415","E.H.C.PRAYER BULLETIN","15799","01-01-1968","English","Quarterly","B.A.G. PRASAD","B.A.G. PRASAD","Telangana","Hyderabad","View        registration details for E.H.C.PRAYER BULLETIN (15799)"
"416","ECOPRENEUR INDIA","TELENG/2022/84033","25-04-2023","English","Annual","LINGALA RAMESH","LINGALA RAMESH","Telangana","Medchal Malkajgiri","View        registration details for ECOPRENEUR INDIA (TELENG/2022/84033)"
"417","ECS FINANCIAL JOURNAL","TELENG/2022/81796","25-07-2022","English","Fortnightly","ELLUSWAMY CHANDRA SEKARAN","ECS FINANCIAL SERVICES INDIA PVT.LTD.","Telangana","Hyderabad","View        registration details for ECS FINANCIAL JOURNAL (TELENG/2022/81796)"
"418","EDE  NIJAMU VARTALU","TGTEL/25/A4524","01-12-2025","Telugu","Daily","NASKANTI LAXMINARAYANA","NASKANTI LAXMINARAYANA","Telangana","Hyderabad","View        registration details for EDE  NIJAMU VARTALU  (TGTEL/25/A4524)"
"419","EDUBENCH","TELENG/2016/69221","09-11-2016","English","Monthly","MOHAMMED SAJID ALI","MOHAMMED SAJID ALI","Telangana","Hyderabad","View        registration details for EDUBENCH (TELENG/2016/69221)"
"420","EDUCATION TIMES","TELENG/2011/41892","01-05-2012","English","Weekly","SHARAD MOHAN MEHROTRA","BENNETT, COLEMAN & CO.LTD","Telangana","Hyderabad","View        registration details for EDUCATION TIMES (TELENG/2011/41892)"
"421","EDUTRACKS","APENG/2001/04982","24-06-2001","English","Monthly","SURESH CHANDRA SHARMA","NEELKAMAL PUBLICATIONS PVT LTD","Telangana","Hyderabad","View        registration details for EDUTRACKS (APENG/2001/04982)"
"422","EE NAGARAM","72198","02-07-1999","Telugu","Daily","P. VENKATESHWARA RAO","P. VENKATESHWARA RAO","Telangana","Hyderabad","View        registration details for EE NAGARAM (72198)"
"423","EEKALAM VAARTHA","TGTEL/25/A3149","10-10-2025","Telugu","Daily","Nukala Devender","Nukala Devender","Telangana","Adilabad","View        registration details for EEKALAM VAARTHA (TGTEL/25/A3149)"
"424","EENADU","TELTEL/2002/7503","14-03-2011","Telugu","Daily","D N PRASAD","USHODAYA ENTERPRISES PRIVATE LIMITED.","Telangana","Khammam","View        registration details for EENADU (TELTEL/2002/7503)"
"425","EENADU","27656","10-01-2012","Telugu","Daily","D N PRASAD","USHODAYA ENTERPRISES PRIVATE LIMITED","Telangana","Rangareddy","View        registration details for EENADU (27656)"
"426","EENADU","52793","09-03-2011","Telugu","Daily","D N PRASAD","USHODAYA ENTERPRISES PRIVATE LIMITED.","Telangana","Karimnagar","View        registration details for EENADU (52793)"
