"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"323","ANDHRA PATHAM","APTEL/2013/48080","15-02-2013","Telugu","Daily","N.P.RAMA RAO","N.P.RAMA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for ANDHRA PATHAM (APTEL/2013/48080)"
"324","ANDHRA PATRIKA","10721","29-06-1965","Telugu","Daily","KANCHARLA RAMAIAH","NAGESWAR RAO ESTATE PRIVATE LTD.","Andhra Pradesh","Krishna","View        registration details for ANDHRA PATRIKA (10721)"
"325","ANDHRA PATRIKA UDAYAM DINAPATRIKA","APTEL/2015/64910","24-11-2015","Telugu","Daily","R.SUSEELA DEVI","R.SUSEELA DEVI","Andhra Pradesh","Krishna","View        registration details for ANDHRA PATRIKA UDAYAM DINAPATRIKA (APTEL/2015/64910)"
"326","ANDHRA POWER","APTEL/2015/63513","30-07-2015","Telugu","Daily","MOHAMAD ESMAIL","MOHAMAD ESMAIL","Andhra Pradesh","Visakhapatnam","View        registration details for ANDHRA POWER (APTEL/2015/63513)"
"327","ANDHRA PRABHA","APTEL/2008/26174","07-11-2008","Telugu","Daily","MOOTHA GOUTAM","ANDHRA PRABHA PUBLICATIONS LIMITED","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for ANDHRA PRABHA (APTEL/2008/26174)"
"328","ANDHRA PRABHA","APTEL/2006/20810","13-08-2007","Telugu","Daily","MOOTHA GOPALA KRISHNA","ANDHRA PRABHA PUBLICATIONS LIMITED","Andhra Pradesh","Kurnool","View        registration details for ANDHRA PRABHA (APTEL/2006/20810)"
"329","ANDHRA PRABHA","APTEL/2003/10543","21-04-2003","Telugu","Daily","MOOTHA GOPALAKRISHNA","ANDHRA PRABHA PUBLICATIONS LIMITED","Andhra Pradesh","Andhra Pradesh","View        registration details for ANDHRA PRABHA (APTEL/2003/10543)"
"330","ANDHRA PRABHA","APTEL/2003/10541","18-08-2003","TELUGU","Daily","MOOTHA GOUTAM","ANDHRA PRABHA PUBLICATIONS LIMITED","Andhra Pradesh","East Godavari","View        registration details for ANDHRA PRABHA (APTEL/2003/10541)"
"331","ANDHRA PRABHA","49492","01-01-1988","Telugu","Daily","NA","NA","Andhra Pradesh","","View        registration details for ANDHRA PRABHA (49492)"
"332","ANDHRA PRABHA","44902","20-01-1986","Telugu","Daily","MOOTHA GOUTAM","ANDHRA PRABHA PUBLICATIONS LIMITED","Andhra Pradesh","Visakhapatnam","View        registration details for ANDHRA PRABHA (44902)"
"333","ANDHRA PRABHA","APTEL/2003/10544","08-01-2003","Telugu","Daily","MOOTHA GOPALA KRISHNA","ANDHRA PRABHA PUBLICATIONS LIMITED","Andhra Pradesh","Krishna","View        registration details for ANDHRA PRABHA (APTEL/2003/10544)"
"334","ANDHRA PRABHA","3464","11-10-2006","TELUGU","Daily","MOOTHA GOPALA KRISHNA","ANDHRA PRABHA PUBLICATIONS LIMITED","Andhra Pradesh","Krishna","View        registration details for ANDHRA PRABHA (3464)"
"335","ANDHRA PRABHA","APTEL/2008/25288","14-08-2008","Telugu","Daily","MOOTHA GOUTAM","ANDHRA PRABHA PUBLICATIONS LIMITED","Andhra Pradesh","Anantapur","View        registration details for ANDHRA PRABHA (APTEL/2008/25288)"
"336","ANDHRA PRADESH","APENG/2007/20679","30-07-2007","English","Monthly","G. VALLISWAR","DIRECTOR OF INFORMATION AND PUBLIC  RELATIONS","Andhra Pradesh","Hyderabad","View        registration details for ANDHRA PRADESH (APENG/2007/20679)"
"337","ANDHRA PRADESH KARMIKULA NEWS","APTEL/2017/75242","16-05-2018","Telugu","Daily","THALETI RAMA CHANDRAIAH","THALETI RAMA CHANDRAIAH","Andhra Pradesh","Chittoor","View        registration details for ANDHRA PRADESH KARMIKULA NEWS (APTEL/2017/75242)"
"338","ANDHRA PRADESH SAMACHARAM","APTEL/25/A2057","04-08-2025","Telugu","Daily","Shaik Azhar","Shaik Azhar","Andhra Pradesh","East Godavari","View        registration details for ANDHRA PRADESH SAMACHARAM (APTEL/25/A2057)"
"339","ANDHRA PRADESH STATE GOVERNMENT RETIRED EMPLOYEES ASSOCIATION PENSIONERS VAARTHA","APBIL/2018/76086","17-09-2018","English, Telugu","Monthly","Putcha SSN Prabhakara Sastry","ANDHRA PRADESH STATE GOVERNMENT RETIRED EMPLOYEES ASSOCIATION","Andhra Pradesh","Krishna","View        registration details for ANDHRA PRADESH STATE GOVERNMENT RETIRED EMPLOYEES ASSOCIATION PENSIONERS VAARTHA (APBIL/2018/76086)"
"340","ANDHRA PRADESH THOGATA VEERA KSHATRIYA SAMACHAR","APTEL/2017/73963","23-11-2017","Telugu","Monthly","PHERUMALU RAAGHAVENDHRA","PHERUMALU RAAGHAVENDHRA","Andhra Pradesh","Kurnool","View        registration details for ANDHRA PRADESH THOGATA VEERA KSHATRIYA SAMACHAR (APTEL/2017/73963)"
"341","ANDHRA PRAKASIKA","APTEL/26/A1622","17-03-2026","Telugu","Monthly","SIRASALA KIRAN KUMAR","SIRASALA KIRAN KUMAR","Andhra Pradesh","Anantapur","View        registration details for ANDHRA PRAKASIKA (APTEL/26/A1622)"
"342","ANDHRA PRATHI","APTEL/2023/86611","29-02-2024","Telugu","Daily","DASARI SATHISH KUMAR","DASARI SATHISH KUMAR","Andhra Pradesh","Anantapur","View        registration details for ANDHRA PRATHI (APTEL/2023/86611)"
"343","ANDHRA PUBLIC","APTEL/2016/70459","13-02-2017","Telugu","Daily","SEERAPU APPA RAO","SEERAPU APPA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for ANDHRA PUBLIC (APTEL/2016/70459)"
"344","Andhra Pulse","APTEL/26/A3851","18-05-2026","Telugu","Monthly","MALLEMSETTY RAJ KIRAN","MALLEMSETTY RAJ KIRAN","Andhra Pradesh","Guntur","View        registration details for Andhra Pulse (APTEL/26/A3851)"
"345","ANDHRA REKHA","APTEL/2009/30185","23-12-2009","Telugu","Daily","MARPU VASANTHA BABU","MARPU VASANTHA BABU","Andhra Pradesh","Guntur","View        registration details for ANDHRA REKHA (APTEL/2009/30185)"
"346","ANDHRA SAMAJIKAM","APTEL/2021/86433","13-02-2024","Telugu","Weekly","KOYYA DORABABU","KOYYA DORABABU","Andhra Pradesh","East Godavari","View        registration details for ANDHRA SAMAJIKAM (APTEL/2021/86433)"
"347","ANDHRA SHAKTI","APTEL/2010/38035","24-06-2011","Telugu","Daily","M.ABDUL RAWOOF","M.ABDUL RAWOOF","Andhra Pradesh","Krishna","View        registration details for ANDHRA SHAKTI (APTEL/2010/38035)"
"348","ANDHRA SIMHAM","APTEL/25/A1736","07-07-2025","Telugu","Weekly","CHINTHAKAYALA DORABABU","CHINTHAKAYALA DORABABU","Andhra Pradesh","West Godavari","View        registration details for ANDHRA SIMHAM (APTEL/25/A1736)"
"349","ANDHRA SIMHAM","APTEL/25/A4903","08-12-2025","Telugu","Daily","CHINTHAKAYALA DORABABU","CHINTHAKAYALA DORABABU","Andhra Pradesh","West Godavari","View        registration details for ANDHRA SIMHAM  (APTEL/25/A4903)"
"350","ANDHRA STARS","APTEL/2013/54449","03-02-2014","Telugu","Monthly","PABBARAJU NAGESWARA RAO","PABBARAJU NAGESWARA RAO","Andhra Pradesh","Guntur","View        registration details for ANDHRA STARS (APTEL/2013/54449)"
"351","ANDHRA SWAPNAM","APTEL/2017/71486","28-04-2017","Telugu","Weekly","N. SWAPNA PRIYA","N SWAPNA PRIYA","Andhra Pradesh","Kurnool","View        registration details for ANDHRA SWAPNAM (APTEL/2017/71486)"
"352","ANDHRA TAGORE","APTEL/2007/22820","01-02-2008","Telugu","Daily","KOTTA NAGESWARARAO","KOTTA NAGESWARARAO","Andhra Pradesh","East Godavari","View        registration details for ANDHRA TAGORE (APTEL/2007/22820)"
"353","ANDHRA THIS DAY","APTEL/2016/70287","30-01-2017","Telugu","Weekly","KUNCHAM CHINA VENKATA RAMANAIAH","KUNCHAM CHINA VENKATA RAMANAIAH","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for ANDHRA THIS DAY (APTEL/2016/70287)"
"354","ANDHRA THIS MONTH","APTEL/2016/70243","24-01-2017","Telugu","Monthly","KUNCHAM CHINA VENKATA RAMANAIAH","KUNCHAM CHINA VENKATA RAMANAIAH","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for ANDHRA THIS MONTH (APTEL/2016/70243)"
"355","ANDHRA THIS WEEK","APTEL/2002/06526","10-02-2002","Telugu","Weekly","KUNCHAM CHINA VENKATA RAMANAIAH","KUNCHAM CHINA VENKATA RAMANAIAH","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for ANDHRA THIS WEEK (APTEL/2002/06526)"
"356","ANDHRA TIGER","APTEL/2016/69734","15-12-2016","Telugu","Monthly","KANTIPAMULA SRINIVASU RAO","KANTIPAMULA SRINIVASU RAO","Andhra Pradesh","Visakhapatnam","View        registration details for ANDHRA TIGER (APTEL/2016/69734)"
"357","ANDHRA TODAY","APTEL/2004/12610","12-02-2004","Telugu","Weekly","BEJJAM SAI PRASAD","BEJJAM SAI PRASAD","Andhra Pradesh","Guntur","View        registration details for ANDHRA TODAY (APTEL/2004/12610)"
"358","ANDHRA VAARTHA","APTEL/26/A0825","29-01-2026","Telugu","Monthly","KANAKALA RAMA RAO","KANAKALA RAMA RAO","Andhra Pradesh","Srikakulam","View        registration details for ANDHRA VAARTHA (APTEL/26/A0825)"
"359","ANDHRA VARADHAYINI","APTEL/2018/76717","21-01-2019","Telugu","Monthly","AREE KRISHNA KUMAR","AREE KRISHNA KUMAR","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for ANDHRA VARADHAYINI (APTEL/2018/76717)"
"360","ANDHRA VARAHI","APTEL/26/A2743","17-04-2026","Telugu","Daily","Thatipati Chennaiah","Thatipati Chennaiah","Andhra Pradesh","Kurnool","View        registration details for ANDHRA VARAHI (APTEL/26/A2743)"
"361","ANDHRA VOICE","APTEL/2007/22612","16-01-2008","Telugu","Daily","B. GIRI BABU","B.GIRI BABU","Andhra Pradesh","Krishna","View        registration details for ANDHRA VOICE (APTEL/2007/22612)"
"362","ANDHRA VOICE","APENG/2016/67384","03-06-2016","English","Daily","B. GIRI BABU","B. GIRI BABU","Andhra Pradesh","Visakhapatnam","View        registration details for ANDHRA VOICE (APENG/2016/67384)"
"363","ANDHRA VOICE","APTEL/2007/23070","20-02-2008","Telugu","Daily","B. GIRI BABU","B.GIRI BABU","Andhra Pradesh","Chittoor","View        registration details for ANDHRA VOICE (APTEL/2007/23070)"
"364","ANDHRA VOICE","APTEL/2004/14232","15-12-2004","Telugu","Daily","B.GIRI BABU","B.GIRI BABU","Andhra Pradesh","Visakhapatnam","View        registration details for ANDHRA VOICE (APTEL/2004/14232)"
"365","ANDHRA VUTHARAM","APTEL/2016/69313","11-11-2016","Telugu","Monthly","K.KIRAN KUMAR","K.KIRAN KUMAR","Andhra Pradesh","Visakhapatnam","View        registration details for ANDHRA VUTHARAM (APTEL/2016/69313)"
"366","ANDHRA WONDER","APTEL/2017/75636","21-06-2018","Telugu","Monthly","SINGURU VASUDEVARAO","SINGURU VASUDEVARAO","Andhra Pradesh","Srikakulam","View        registration details for ANDHRA WONDER (APTEL/2017/75636)"
"367","ANDHRA YOUTH","APTEL/2016/70782","09-03-2017","Telugu","Monthly","PULLETIKURTI KRISHNA MOHAN","PULLETIKURTI KRISHNA MOHAN","Andhra Pradesh","Srikakulam","View        registration details for ANDHRA YOUTH (APTEL/2016/70782)"
"368","ANDHRA-9","APTEL/2010/32880","06-07-2010","Telugu","Monthly","K.CHAKRAVARTHY","K.CHAKRAVARTHY","Andhra Pradesh","Visakhapatnam","View        registration details for ANDHRA-9 (APTEL/2010/32880)"
"369","ANDHRAJAGATI","APTEL/2016/69468","30-11-2016","Telugu","Daily","B. SURYARAO","B.SURYARAO","Andhra Pradesh","Visakhapatnam","View        registration details for ANDHRAJAGATI (APTEL/2016/69468)"
"370","ANDHRAJANANAADU","APTEL/26/A2362","09-04-2026","Telugu","Daily","M A NAVEEN KUMAR","M A NAVEEN KUMAR","Andhra Pradesh","Chittoor","View        registration details for ANDHRAJANANAADU  (APTEL/26/A2362)"
"371","ANDHRAJANANAADU","APTEL/26/A2364","09-04-2026","Telugu","Daily","M A NAVEEN KUMAR","M A NAVEEN KUMAR","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for ANDHRAJANANAADU  (APTEL/26/A2364)"
"372","ANDHRAJANANAADU","APTEL/26/A2021","27-03-2026","Telugu","Daily","M A NAVEEN KUMAR","M A NAVEEN KUMAR","Andhra Pradesh","Guntur","View        registration details for ANDHRAJANANAADU  (APTEL/26/A2021)"
"373","ANDHRAJANANAADU","APTEL/26/A2847","28-04-2026","Telugu","Daily","M A NAVEEN KUMAR","M A NAVEEN KUMAR","Andhra Pradesh","Y.S.R.","View        registration details for ANDHRAJANANAADU  (APTEL/26/A2847)"
"374","ANDHRAJANANAADU","APTEL/26/A2365","09-04-2026","Telugu","Daily","M A NAVEEN KUMAR","M A NAVEEN KUMAR","Andhra Pradesh","Kurnool","View        registration details for ANDHRAJANANAADU  (APTEL/26/A2365)"
"375","ANDHRAJANANAADU","APTEL/26/A2020","27-03-2026","Telugu","Daily","M A NAVEEN KUMAR","M A NAVEEN KUMAR","Andhra Pradesh","Prakasam","View        registration details for ANDHRAJANANAADU  (APTEL/26/A2020)"
"376","ANDHRAJANANAADU","APTEL/26/A2363","09-04-2026","Telugu","Daily","M A NAVEEN KUMAR","M A NAVEEN KUMAR","Andhra Pradesh","East Godavari","View        registration details for ANDHRAJANANAADU  (APTEL/26/A2363)"
"377","ANDHRAJANANAADU","APTEL/26/A2361","09-04-2026","Telugu","Daily","M A NAVEEN KUMAR","M A NAVEEN KUMAR","Andhra Pradesh","Visakhapatnam","View        registration details for ANDHRAJANANAADU  (APTEL/26/A2361)"
"378","ANDHRAJANANAADU","APTEL/25/A4660","03-12-2025","Telugu","Daily","M A NAVEEN KUMAR","M A NAVEEN KUMAR","Andhra Pradesh","Ananthapur","View        registration details for ANDHRAJANANAADU  (APTEL/25/A4660)"
"379","Andhralo Eeroju","APTEL/25/A4022","19-11-2025","Telugu","Monthly","MALLEMSETTI LAKSHMANA RAO","MALLEMSETTI LAKSHMANA RAO","Andhra Pradesh","Guntur","View        registration details for Andhralo Eeroju  (APTEL/25/A4022)"
"380","ANDHRALO NETI VAARTHALU","APTEL/25/A2782","22-09-2025","Telugu","Monthly","GOMPA RAJU","GOMPA RAJU","Andhra Pradesh","Visakhapatnam","View        registration details for ANDHRALO NETI VAARTHALU (APTEL/25/A2782)"
"381","ANDHRAMANAM","APTEL/25/A3753","06-11-2025","Telugu","Daily","C B MOHAN RAO","C B MOHAN RAO","Andhra Pradesh","Chittoor","View        registration details for ANDHRAMANAM (APTEL/25/A3753)"
"382","ANDHRAMANAM","APTEL/26/A4101","22-05-2026","Telugu","Daily","C B MOHAN RAO","C B MOHAN RAO","Andhra Pradesh","Krishna","View        registration details for ANDHRAMANAM (APTEL/26/A4101)"
"383","ANDHRANADU","APTEL/2009/28733","13-08-2009","Telugu","Daily","M. HARIBABU","M. HARIBABU","Andhra Pradesh","Chittoor","View        registration details for ANDHRANADU (APTEL/2009/28733)"
"384","ANDHRANEWSHUB","APTEL/25/A4793","05-12-2025","Telugu","Daily","BEEDUPALLI SHEKSHAVALI","BEEDUPALLI SHEKSHAVALI","Andhra Pradesh","Ananthapur","View        registration details for ANDHRANEWSHUB  (APTEL/25/A4793)"
"385","ANDHRAREALITY TELUGUDAILY","APTEL/26/A3389","11-05-2026","Telugu","Daily","MULINTI JOGIREDDY","MULINTI JOGIREDDY","Andhra Pradesh","Ananthapur","View        registration details for ANDHRAREALITY TELUGUDAILY (APTEL/26/A3389)"
"386","ANDHRATEJAM","APTEL/2022/82555","21-10-2022","Telugu","Weekly","KATTA SRINIVASA RAJU","KATTA SRINIVASA RAJU","Andhra Pradesh","West Godavari","View        registration details for ANDHRATEJAM (APTEL/2022/82555)"
"387","ANDHRAVIPLAVAM","APTEL/25/A2510","15-09-2025","Telugu","Daily","CHEJERLA RAMAKRISHNA","CHEJERLA RAMAKRISHNA","Andhra Pradesh","Guntur","View        registration details for ANDHRAVIPLAVAM (APTEL/25/A2510)"
"388","ANDHRAWALA","APTEL/2011/40556","25-01-2012","Telugu","Daily","K. WILLIAM JOHNSON","K. WILLIAM JOHNSON","Andhra Pradesh","West Godavari","View        registration details for ANDHRAWALA (APTEL/2011/40556)"
"389","ANDHRAWALA","APTEL/2011/40555","25-01-2012","Telugu","Monthly","K. WILLIAM JOHNSON","K. WILLIAM JOHNSON","Andhra Pradesh","West Godavari","View        registration details for ANDHRAWALA (APTEL/2011/40555)"
"390","ANDHRAWALA","APTEL/2010/33224","06-08-2010","Telugu","Daily","K. WILLIAM JOHNSON","K. WILLIAM JOHNSON","Andhra Pradesh","Hyderabad","View        registration details for ANDHRAWALA (APTEL/2010/33224)"
"391","ANDHRAWAVES","APTEL/2023/89462","10-10-2024","TELUGU","Monthly","KANDREGULA MOHAN BABU","KANDREGULA MOHAN BABU","Andhra Pradesh","Visakhapatnam","View        registration details for ANDHRAWAVES (APTEL/2023/89462)"
"392","ANDHRUDU","APTEL/2012/46500","19-11-2012","Telugu","Daily","T. RAJASEKHAR","T. RAJASEKHAR","Andhra Pradesh","Kurnool","View        registration details for ANDHRUDU (APTEL/2012/46500)"
"393","ANDRULA AYUDHAM","APTEL/25/A1325","20-06-2025","Telugu","Daily","MEDABOYINI PRASAD","MEDABOYINI PRASAD","Andhra Pradesh","Kurnool","View        registration details for ANDRULA AYUDHAM  (APTEL/25/A1325)"
"394","ANGANWADI VOICE","APTEL/2016/71924","22-05-2017","Telugu","Monthly","DUDDE UDAYABHASAKARA RAO","DUDDE UDAYABHASAKARA RAO","Andhra Pradesh","West Godavari","View        registration details for ANGANWADI VOICE (APTEL/2016/71924)"
"395","ANIVESHI","APBIL/2010/34189","01-11-2010","English, Telugu","Monthly","ANAKAPPLLI KUMARI","ANAKAPALLI KUMARI","Andhra Pradesh","Visakhapatnam","View        registration details for ANIVESHI (APBIL/2010/34189)"
"396","Anjum times","APTEL/26/A3412","11-05-2026","Telugu","Daily","PINJARI MAHAMMAD","PINJARI MAHAMMAD","Andhra Pradesh","Kurnool","View        registration details for Anjum times (APTEL/26/A3412)"
"397","ANKURAM","TEL/2012/42706","30-05-2012","Telugu","Weekly","SHAIK MASTAN VALI","SHAIK MASTAN VALI","Andhra Pradesh","Kurnool","View        registration details for ANKURAM (TEL/2012/42706)"
"398","ANKURAM","APTEL/2010/35862","22-02-2011","Telugu","Weekly","SHAIK MASTAN VALI","SHAIK MASTAN VALI","Andhra Pradesh","Prakasam","View        registration details for ANKURAM (APTEL/2010/35862)"
"399","ANKURAM","APTEL/2016/69999","11-01-2017","Telugu","Daily","shaik mastan vali","shaik mastan vali","Andhra Pradesh","Kurnool","View        registration details for ANKURAM (APTEL/2016/69999)"
"400","ANNA POORNA TELUGU NADU","APTEL/2013/49467","02-05-2013","Telugu","Monthly","P. KAVITHA","P. KAVITHA","Andhra Pradesh","Chittoor","View        registration details for ANNA POORNA TELUGU NADU (APTEL/2013/49467)"
"401","ANNADEVARA JANSENA","APTEL/2018/75558","18-06-2018","Telugu","Daily","ANNADEVARA SATYANARAYANA MURTHY","ANNADEVARA SATYANARAYANA MURTHY","Andhra Pradesh","East Godavari","View        registration details for ANNADEVARA JANSENA (APTEL/2018/75558)"
"402","Annamaiah Samachar","APTEL/25/A2507","15-09-2025","Telugu","Monthly","RAMALINGAM SREENIVASAN","RAMALINGAM SREENIVASAN","Andhra Pradesh","Annamayya","View        registration details for Annamaiah Samachar (APTEL/25/A2507)"
"403","ANNAMAYYA PATHRIKA","APTEL/2006/17742","16-10-2006","Telugu","Fortnightly","MALISETTY NARASIMHULU","MALISETTY NARASIMHULU","Andhra Pradesh","Andhra Pradesh","View        registration details for ANNAMAYYA PATHRIKA (APTEL/2006/17742)"
"404","ANTARATMA","APTEL/2020/83448","28-02-2023","Telugu","Daily","G V N S P SRINIVAS","G V N S P SRINIVAS","Andhra Pradesh","Krishna","View        registration details for ANTARATMA (APTEL/2020/83448)"
"405","ANTHAR VANI","APTEL/2012/43169","20-06-2012","Telugu","Monthly","S. RAMESH BABU","S. RAMESH BABU","Andhra Pradesh","Anantapur","View        registration details for ANTHAR VANI (APTEL/2012/43169)"
"406","ANTHARANGAM","APTEL/2012/47544","17-01-2013","Telugu","Daily","KATTUBADI RUKSANA","KATTUBADI RUKSANA","Andhra Pradesh","Kurnool","View        registration details for ANTHARANGAM (APTEL/2012/47544)"
"407","ANTHARMUKHA","APENG/2013/53838","02-01-2014","English","Quarterly","VISWANADHAM BULUSU","AURORAS DEGREE & P.G. COLLEGE","Andhra Pradesh","Hyderabad","View        registration details for ANTHARMUKHA (APENG/2013/53838)"
"408","ANTHER NETRAM","APTEL/2004/13718","12-05-2004","Telugu","Weekly","SUNKARA PHANI RAJU","SUNKARA PHANI RAJU","Andhra Pradesh","Krishna","View        registration details for ANTHER NETRAM (APTEL/2004/13718)"
"409","ANTHIMA THEERPU","52977","01-09-1992","Telugu","Monthly","VALLURU PRASAD KUMAR","VALLURU PRASAD KUMAR","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for ANTHIMA THEERPU (52977)"
"410","ANTHIMA VIJAYAM","APTEL/25/A0910","03-06-2025","Telugu","Fortnightly","GUNNALA ANJINEYULU","GUNNALA ANJINEYULU","Andhra Pradesh","Anantapur","View        registration details for ANTHIMA VIJAYAM (APTEL/25/A0910)"
"411","ANTHIMATEERPU","APTEL/2009/27601","24-04-2009","Telugu","Daily","VALLURU PRASAD KUMAR","VALLURU PRASAD KUMAR","Andhra Pradesh","Guntur","View        registration details for ANTHIMATEERPU (APTEL/2009/27601)"
"412","ANTHIMATEERPU","APTEL/2009/27602","24-04-2009","Telugu","Daily","VALLURU PRASAD KUMAR","VALLURU PRASAD KUMAR","Andhra Pradesh","Hyderabad","View        registration details for ANTHIMATEERPU (APTEL/2009/27602)"
"413","ANTHIMATEERPU","APTEL/2024/90535","18-03-2025","Telugu","Daily","VALLURU PRASAD KUMAR","VALLURU PRASAD KUMAR","Andhra Pradesh","Krishna","View        registration details for ANTHIMATEERPU (APTEL/2024/90535)"
"414","ANTHIMATEERPU","APTEL/2009/30777","02-02-2010","Telugu","Daily","VALLURU PRASAD KUMAR","VALLURU PRASAD KUMAR","Andhra Pradesh","Chittoor","View        registration details for ANTHIMATEERPU (APTEL/2009/30777)"
"415","ANTHIMATEERPU","APTEL/2008/25685","18-09-2008","Telugu","Daily","VALLURU PRASAD KUMAR","VALLURU PRASAD KUMAR","Andhra Pradesh","Rangareddy","View        registration details for ANTHIMATEERPU (APTEL/2008/25685)"
