"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"2325","NIPPULANTI VARTHA","APTEL/2016/71270","17-04-2017","Telugu","Monthly","MUSUNURU SIVA PRASAD","MUSUNURU SIVA PRASAD","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NIPPULANTI VARTHA (APTEL/2016/71270)"
"2326","NIRANTARA ANVESHANA","APTEL/2015/65278","17-12-2015","Telugu","Daily","KUNCHI CHINNA RAO","KUNCHI CHINNA RAO","Andhra Pradesh","Srikakulam","View        registration details for NIRANTARA ANVESHANA (APTEL/2015/65278)"
"2327","NIRANTARA NIGHA","APTEL/2013/54329","29-01-2014","Telugu","Daily","ANUKULLA BALARAJU","ANUKULLA BALARAJU","Andhra Pradesh","Srikakulam","View        registration details for NIRANTARA NIGHA (APTEL/2013/54329)"
"2328","NIRANTARA VAARTHA SRAVANTHI JANAM","APTEL/2014/60706","10-03-2015","Telugu","Daily","DAVULURI HANUMANTHA RAO","DAVULURI HANUMANTHA RAO","Andhra Pradesh","Kurnool","View        registration details for NIRANTARA VAARTHA SRAVANTHI JANAM (APTEL/2014/60706)"
"2329","NIRANTARA VAARTHA SRAVANTHI JANAM","APTEL/2013/54713","21-02-2014","Telugu","Daily","DAVULURI HANUMANTHA RAO","DAVULURI HANUMANTHA RAO","Andhra Pradesh","Krishna","View        registration details for NIRANTARA VAARTHA SRAVANTHI JANAM (APTEL/2013/54713)"
"2330","NIRANTARA VAARTHA SRAVANTHI JANAM","APTEL/2015/63295","15-07-2015","Telugu","Daily","DAVULURI HANUMANTHA RAO","DAVULURI HANUMANTHA RAO","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NIRANTARA VAARTHA SRAVANTHI JANAM (APTEL/2015/63295)"
"2331","NIRANTARA VAARTHA SRAVANTHI JANAM","APTEL/2013/54714","21-02-2014","Telugu","Daily","DAVULURI HANUMANTHA RAO","DAVULURI HANUMANTHA RAO","Andhra Pradesh","Guntur","View        registration details for NIRANTARA VAARTHA SRAVANTHI JANAM (APTEL/2013/54714)"
"2332","NIRANTARA VAARTHA SRAVANTHI JANAM","APTEL/2015/63291","15-07-2015","Telugu","Daily","DAVULURI HANUMANTHA RAO","DAVULURI HANUMANTHA RAO","Andhra Pradesh","Guntur","View        registration details for NIRANTARA VAARTHA SRAVANTHI JANAM (APTEL/2015/63291)"
"2333","NIRANTARA VAARTHA SRAVANTHI JANAM","APTEL/2008/27285","16-03-2009","Telugu","Daily","DAVULURI HANUMANTHA RAO","DAVULURI HANUMANTHA RAO","Andhra Pradesh","Hyderabad","View        registration details for NIRANTARA VAARTHA SRAVANTHI JANAM (APTEL/2008/27285)"
"2334","NIRANTHARA JWALA","APTEL/2011/37438","23-05-2011","Telugu","Weekly","KANUKANTI SHIVA PRASAD","KANUKANTI SHIVA PRASAD","Andhra Pradesh","Nizamabad","View        registration details for NIRANTHARA JWALA (APTEL/2011/37438)"
"2335","NIRATARAM NEWS","APTEL/2021/83005","28-11-2022","Telugu","Monthly","MOSA NAGARAJU","MOSA NAGARAJU","Andhra Pradesh","Visakhapatnam","View        registration details for NIRATARAM NEWS (APTEL/2021/83005)"
"2336","NIRBAYANIJAM VAARTHAPATRIKA","APTEL/25/A2721","19-09-2025","Telugu","Daily","ULAVALA SIVA KUMAR NAIDU","ULAVALA SIVA KUMAR NAIDU","Andhra Pradesh","Nandyal","View        registration details for NIRBAYANIJAM VAARTHAPATRIKA (APTEL/25/A2721)"
"2337","NIRDESITHA","APTEL/2011/38269","15-07-2011","Telugu","Monthly","G. KRISHNA MOHAN","G. KRISHNA MOHAN","Andhra Pradesh","Kurnool","View        registration details for NIRDESITHA (APTEL/2011/38269)"
"2338","NISHKAMA SEVA","APTEL/2016/74433","15-01-2018","Telugu","Monthly","N.C. SREENIVASULU","N.C.SREENIVASULU","Andhra Pradesh","Chittoor","View        registration details for NISHKAMA SEVA (APTEL/2016/74433)"
"2339","NITHYA NIBHANDHANA","APBIL/2015/62264","28-05-2015","English, Telugu","Bimonthly (Once in two months)","P.N.R.V. PRASAD","P.N.R.V.PRASAD","Andhra Pradesh","Guntur","View        registration details for NITHYA NIBHANDHANA (APBIL/2015/62264)"
"2340","NITHYA VANI","APTEL/2019/77835","13-08-2019","Telugu","Daily","BOPPURU VIJAYA MOHAN RAO","B VIJAYA MOHAN RAO","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NITHYA VANI (APTEL/2019/77835)"
"2341","NITYA BHANU","APTEL/2018/76421","15-11-2018","Telugu","Daily","SAGINELA NAGAIAH","SAGINELA NAGAIAH","Andhra Pradesh","Kurnool","View        registration details for NITYA BHANU (APTEL/2018/76421)"
"2342","NITYA PRAKASH","APTEL/2013/54319","29-01-2014","Telugu","Monthly","B. MUNIDAS","B. MUNIDAS","Andhra Pradesh","Kurnool","View        registration details for NITYA PRAKASH (APTEL/2013/54319)"
"2343","NITYA VARTHALA PAKSHA PATRIKA MODATI ADUGU","APTEL/2010/32827","01-07-2010","Telugu","Fortnightly","SINGURU MADHURI","SINGURU MADHURI","Andhra Pradesh","Srikakulam","View        registration details for NITYA VARTHALA PAKSHA PATRIKA MODATI ADUGU (APTEL/2010/32827)"
"2344","NIYOJAKAVARGA SPANDANA","APTEL/2018/75134","09-05-2018","Telugu","Daily","PALAVALASA RAJA GOPALARAO","PALAVALASA RAJA GOPALARAO","Andhra Pradesh","Srikakulam","View        registration details for NIYOJAKAVARGA SPANDANA (APTEL/2018/75134)"
"2345","NIZALU NIRBAYANGA","APTEL/2022/82183","09-09-2022","Telugu","Monthly","MUMMAREDDY VIDYASAGAR  REDDY","MUMMAREDDY VIDYASAGAR  REDDY","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NIZALU NIRBAYANGA (APTEL/2022/82183)"
"2346","NIZAM STATE","APTEL/2010/31054","18-02-2010","Telugu","Daily","MOHAMMED KHASIM ALI","MOHAMMED KHASIM ALI","Andhra Pradesh","Hyderabad","View        registration details for NIZAM STATE (APTEL/2010/31054)"
"2347","NIZAM VARTHA","APHIN/2008/27072","16-02-2009","Hindi","Daily","NUZHATH FATIMA","NUZHATH FATIMA","Andhra Pradesh","Hyderabad","View        registration details for NIZAM VARTHA (APHIN/2008/27072)"
"2348","NIZAM VARTHA","APENG/2008/27077","16-02-2009","English","Daily","NUZHATH FATIMA","NUZHATH FATIMA","Andhra Pradesh","Hyderabad","View        registration details for NIZAM VARTHA (APENG/2008/27077)"
"2349","NIZAM VARTHA","APTEL/2008/27051","16-02-2009","Telugu","Daily","NUZHATH FATIMA","NUZHATH FATIMA","Andhra Pradesh","Hyderabad","View        registration details for NIZAM VARTHA (APTEL/2008/27051)"
"2350","NIZAMABAD DISTRICT NEWS","APENG/2012/44869","27-08-2012","English","Weekly","MOHAMMAD ABDUL RASHEED","MOHAMMAD ABDUL RASHEED","Andhra Pradesh","Nizamabad","View        registration details for NIZAMABAD DISTRICT NEWS (APENG/2012/44869)"
"2351","NIZAMINA NESTAM","APTEL/2014/59324","30-12-2014","Telugu","Monthly","MALLU RAJENDRA PRASAD","MALLURAJENDRA PRASAD","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NIZAMINA NESTAM (APTEL/2014/59324)"
"2352","NIZAMINA NESTAM","APTEL/25/A2094","07-08-2025","Telugu","Daily","MALLU RAJENDRA PRASAD","MALLU RAJENDRA PRASAD","Andhra Pradesh","Prakasam","View        registration details for NIZAMINA NESTAM (APTEL/25/A2094)"
"2353","NIZAMINA NESTAM","APTEL/2018/77111","01-04-2019","Telugu","Daily","MALLU RAJENDRA PRASAD","MALLURAJENDRA PRASAD","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NIZAMINA NESTAM (APTEL/2018/77111)"
"2354","NIZAMINA NESTAM","APTEL/25/A2092","07-08-2025","Telugu","Daily","MALLU RAJENDRA PRASAD","MALLU RAJENDRA PRASAD","Andhra Pradesh","Krishna","View        registration details for NIZAMINA NESTAM (APTEL/25/A2092)"
"2355","Number One","APTEL/26/A0231","08-01-2026","Telugu","Daily","Muppirisetty Jagadeesh","Muppirisetty Jagadeesh","Andhra Pradesh","Visakhapatnam","View        registration details for Number One (APTEL/26/A0231)"
"2356","Number One","APTEL/25/A1175","09-06-2025","Telugu","Daily","Muppirisetty Jagadeesh","Muppirisetty Jagadeesh","Andhra Pradesh","Krishna","View        registration details for Number One (APTEL/25/A1175)"
"2357","Number One","APTEL/26/A2801","27-04-2026","Telugu","Daily","Muppirisetty Jagadeesh","Muppirisetty Jagadeesh","Andhra Pradesh","Chittoor","View        registration details for Number One (APTEL/26/A2801)"
"2358","NYAAYAGARJANA","APTEL/25/A0174","09-05-2025","Telugu","Daily","NEETIPALLI RAMESH","NEETIPALLI RAMESH","Andhra Pradesh","Visakhapatnam","View        registration details for NYAAYAGARJANA (APTEL/25/A0174)"
"2359","NYAYA JYOTHI","APTEL/2010/35418","21-01-2011","Telugu","Fortnightly","K. PANDARINATH","K. PANDARINATH","Andhra Pradesh","Anantapur","View        registration details for NYAYA JYOTHI (APTEL/2010/35418)"
"2360","NYAYA JYOTHI","APTEL/26/A1914","24-03-2026","Telugu","Daily","KOPPOLA PANDARINATH","KOPPOLA PANDARINATH","Andhra Pradesh","Ananthapur","View        registration details for NYAYA JYOTHI (APTEL/26/A1914)"
"2361","NYAYA PORATAM","APTEL/2007/22503","08-01-2008","Telugu","Fortnightly","BANALA  SHAYAMSUNDER","BANALA SHYAM SUNDER","Andhra Pradesh","Karimnagar","View        registration details for NYAYA PORATAM (APTEL/2007/22503)"
"2362","NYAYAM KAVALA","APTEL/2008/25646","16-09-2008","Telugu","Daily","GANGADHARA VENKATESHWARLU","G.VENKATESHWARLU","Andhra Pradesh","Nalgonda","View        registration details for NYAYAM KAVALA (APTEL/2008/25646)"
"2363","NYAYAM TYAGAM RAKSHANA EXRAY NEWS","APTEL/2013/51683","26-08-2013","Telugu","Daily","KAMANURI SURESH","KAMANURI SURESH","Andhra Pradesh","Y.S.R.","View        registration details for NYAYAM TYAGAM RAKSHANA EXRAY NEWS (APTEL/2013/51683)"
"2364","NYUS VISHESALU","APTEL/25/A1105","06-06-2025","Telugu","Daily","BATTA ANIL KUMAR","BATTA ANIL KUMAR","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NYUS VISHESALU (APTEL/25/A1105)"
"2365","NYVEDYAM","APTEL/2010/36589","31-03-2011","Telugu","Monthly","PAIDI LAKSHMANA RAO","PAIDI LAKSHMANA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for NYVEDYAM (APTEL/2010/36589)"
"2366","O NESTHAM","APTEL/2007/20119","13-06-2007","Telugu","Fortnightly","A. RAMACHANDRA REDDY","A. RAMACHANDRA REDDY","Andhra Pradesh","Chittoor","View        registration details for O NESTHAM (APTEL/2007/20119)"
"2367","OBC TODAY","APBIL/2012/46847","06-12-2012","English, HINDI","Monthly","P.LAVANYA","P.LAVANYA","Andhra Pradesh","Rangareddy","View        registration details for OBC TODAY (APBIL/2012/46847)"
"2368","OBLIGATION","APENG/2009/28875","01-09-2009","English","Daily","K. SATYANARAYANA","K. SATYANARAYANA","Andhra Pradesh","Krishna","View        registration details for OBLIGATION (APENG/2009/28875)"
"2369","OBLIGATION","APENG/2010/35643","07-02-2011","English","Daily","K. SATYANARAYANA","K. SATYANARAYANA","Andhra Pradesh","Andhra Pradesh","View        registration details for OBLIGATION (APENG/2010/35643)"
"2370","OBLIGATION","APENG/2009/28865","01-09-2009","English","Daily","K. SATYANARAYANA","K. SATYANARAYANA","Andhra Pradesh","Visakhapatnam","View        registration details for OBLIGATION (APENG/2009/28865)"
"2371","OKA SATYAM GARJANA","APTEL/26/A3388","11-05-2026","Telugu","Daily","DALAI SIVA PRASAD YELLA RAO","DALAI SIVA PRASAD YELLA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for OKA SATYAM GARJANA (APTEL/26/A3388)"
"2372","OKE ANDHRA","APTEL/25/A4454","28-11-2025","Telugu","Monthly","MEDISETTI KANAKARAJU","MEDISETTI KANAKARAJU","Andhra Pradesh","Visakhapatnam","View        registration details for OKE ANDHRA (APTEL/25/A4454)"
"2373","OM ANDHRA VANI","45050","17-10-1989","Telugu","Daily","G.V. SATANARAYANA","ANDHRA VANI PUBLICATIONS, 21-18-6A, ANDHRA VANI BHAVAN, MADHURA NAGAR, VIJAYAWADA-520011, KRISHNA DISTRICT,  ANDHRA PRADESH","Andhra Pradesh","Krishna","View        registration details for OM ANDHRA VANI (45050)"
"2374","OM SPIRITUAL","APTEL/2014/55260","09-04-2014","Telugu","Monthly","CHALASANI VENKATESWARA RAO","IMAGE BROADCASTING INDIA PVT.LTD.","Andhra Pradesh","Hyderabad","View        registration details for OM SPIRITUAL (APTEL/2014/55260)"
"2375","OM SRI VEDABHUMI","66897","22-07-1997","Telugu","Monthly","D.P SATYAMURTY","D.P SATYAMURTY","Andhra Pradesh","East Godavari","View        registration details for OM SRI VEDABHUMI (66897)"
"2376","OMEGA NEWS","APBIL/2011/38979","23-09-2011","English, Telugu","Monthly","CH. MOHANAVAMSY","CH. MOHANA VAMSY","Andhra Pradesh","Hyderabad","View        registration details for OMEGA NEWS (APBIL/2011/38979)"
"2377","OMKARAM NEWS","APTEL/2018/76801","25-01-2019","Telugu","Weekly","OMKARAM VENKATA RAJU","OMKARAM VENKATARAJU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for OMKARAM NEWS (APTEL/2018/76801)"
"2378","ONE NATION","APTEL/2010/33523","01-09-2010","Telugu","Daily","K .  YUVARAJ","K. YOUVARAJ","Andhra Pradesh","Hyderabad","View        registration details for ONE NATION (APTEL/2010/33523)"
"2379","OOSHA PAKSHAPATHRIKAA","APTEL/26/A4145","22-05-2026","Telugu","Fortnightly","RAYAPATI DAVID WILSON","RAYAPATI DAVID WILSON","Andhra Pradesh","N T R","View        registration details for OOSHA PAKSHAPATHRIKAA (APTEL/26/A4145)"
"2380","OPEN EYE","APTEL/2023/85422","05-10-2023","Telugu","Monthly","YEDLA RAMAKRISHNA","YEDLA RAMAKRISHNA","Andhra Pradesh","Visakhapatnam","View        registration details for OPEN EYE (APTEL/2023/85422)"
"2381","OPERATION NARADA","APTEL/2016/70159","20-01-2017","Telugu","Monthly","BALIJA SREERAMULU","BALIJA SREERAMULU","Andhra Pradesh","Anantapur","View        registration details for OPERATION NARADA (APTEL/2016/70159)"
"2382","ORGAN NEWS","APTEL/2008/26868","21-01-2009","Telugu","Daily","DHANDYALA RAVIKUMAR","DHANDYALA RAVI KUMAR","Andhra Pradesh","Khammam","View        registration details for ORGAN NEWS (APTEL/2008/26868)"
"2383","ORGAN NEWS","APTEL/2012/40716","08-02-2012","Telugu","Weekly","DHANDYALA RAVI KUMAR","DHANDYALA RAVI KUMAR","Andhra Pradesh","Khammam","View        registration details for ORGAN NEWS (APTEL/2012/40716)"
"2384","ORKAY ADUGUJADA","APTEL/2008/26795","12-01-2009","Telugu","Weekly","P.S. RAVIKANTH","P.S. RAVI KANTH","Andhra Pradesh","East Godavari","View        registration details for ORKAY ADUGUJADA (APTEL/2008/26795)"
"2385","OUR CHAIRPERSON","APTEL/2005/17879","03-11-2006","Telugu","Fortnightly","RAGHUPATRUNI VENKATESWARA RAO PATNAIK","RAGHUPATRUNI VENKATESWARARAO PATNAIK,","Andhra Pradesh","Srikakulam","View        registration details for OUR CHAIRPERSON (APTEL/2005/17879)"
"2386","PAATRIKEYAM","APTEL/2006/17357","14-09-2006","Telugu","Daily","SRINIVAS PENTUKER","SRINIVAS  PENTUKER","Andhra Pradesh","Hyderabad","View        registration details for PAATRIKEYAM (APTEL/2006/17357)"
"2387","PACHIMA UDAYAM","APTEL/2023/88650","21-08-2024","TELUGU","Daily","YENNAPU CHITTIBABU","YENNAPU CHITTIBABU","Andhra Pradesh","West Godavari","View        registration details for PACHIMA UDAYAM (APTEL/2023/88650)"
"2388","PADMA TEJAM","APTEL/2013/49466","02-05-2013","Telugu","Fortnightly","BAIRI SAMPATH KUMAR","BAIRI SAMPATH KUMAR","Andhra Pradesh","Karimnagar","View        registration details for PADMA TEJAM (APTEL/2013/49466)"
"2389","PADMAJAYAM","APTEL/26/A3600","13-05-2026","Telugu","Weekly","CHENNURI NAGA BHUSHANAM","CHENNURI NAGA BHUSHANAM","Andhra Pradesh","Krishna","View        registration details for PADMAJAYAM  (APTEL/26/A3600)"
"2390","PADMAMITRA","APTEL/2008/29254","14-10-2009","Telugu","Monthly","LAVISHETTY NARSIMHA SWAMY","LAVISHETTY NARSIMHA SWAMY","Andhra Pradesh","Warangal","View        registration details for PADMAMITRA (APTEL/2008/29254)"
"2391","PADMANJALE","APTEL/2015/64880","19-11-2015","Telugu","Monthly","BUSSA VENKATA SUBBAIAH","BUSSA VENKATA SUBBAIAH","Andhra Pradesh","Y.S.R.","View        registration details for PADMANJALE (APTEL/2015/64880)"
"2392","PADMAVYUHAM","APTEL/2017/73705","03-11-2017","Telugu","Daily","S. MOUNICA","S. MOUNICA","Andhra Pradesh","Kurnool","View        registration details for PADMAVYUHAM (APTEL/2017/73705)"
"2393","PADYA VAARADHI","APTEL/2017/73279","12-09-2017","Telugu","Monthly","CHINTALAPATI BUCHI VENKATA RAMA KRISHNA SARMA","CHINTALAPATI BUTCHI VENKATA RAMA KRISHNA SARMA","Andhra Pradesh","East Godavari","View        registration details for PADYA VAARADHI (APTEL/2017/73279)"
"2394","PAILAM","APTEL/2013/54369","31-01-2014","Telugu","Monthly","PERLA VENKATAIAH","PERLA VENKATAIAH","Andhra Pradesh","Nalgonda","View        registration details for PAILAM (APTEL/2013/54369)"
"2395","PALAKONDA NEWS","APTEL/2023/85436","12-10-2023","Telugu","Fortnightly","BHASURU KANTARAO","BHASURU KANTARAO","Andhra Pradesh","Srikakulam","View        registration details for PALAKONDA NEWS (APTEL/2023/85436)"
"2396","PALAMOOR TIMES","APTEL/2011/37910","16-06-2011","Telugu","Daily","A. ANJAIAH","A. ANJAIAH","Andhra Pradesh","Mahbubnagar","View        registration details for PALAMOOR TIMES (APTEL/2011/37910)"
"2397","PALAMOOR TIMES","APTEL/2013/51852","05-09-2013","Telugu","Daily","A. ANJAIAH","A. ANJAIAH","Andhra Pradesh","Karimnagar","View        registration details for PALAMOOR TIMES (APTEL/2013/51852)"
"2398","PALAMURU VAARTHA","APTEL/2012/44345","27-07-2012","Telugu","Weekly","K.UMAMAHESHWAR RAO","K.UMAMAHESHWAR RAO","Andhra Pradesh","Mahbubnagar","View        registration details for PALAMURU VAARTHA (APTEL/2012/44345)"
"2399","PALANADU JYOTHI","APTEL/26/A2816","28-04-2026","Telugu","Daily","RAMISETTY SRINIVASARAO","RAMISETTY SRINIVASARAO","Andhra Pradesh","East Godavari","View        registration details for PALANADU JYOTHI (APTEL/26/A2816)"
"2400","PALANADU JYOTHI","APTEL/2023/86199","29-01-2024","Telugu","Daily","RAMISETTY SRINIVASARAO","RAMISETTY SRINIVASARAO","Andhra Pradesh","Guntur","View        registration details for PALANADU JYOTHI (APTEL/2023/86199)"
"2401","PALANADU JYOTHI","APTEL/26/A2652","17-04-2026","Telugu","Daily","RAMISETTY SRINIVASARAO","RAMISETTY SRINIVASARAO","Andhra Pradesh","Krishna","View        registration details for PALANADU JYOTHI (APTEL/26/A2652)"
"2402","PALLE JAGRUTHI","APTEL/2018/76440","19-11-2018","Telugu","Monthly","VEMAREDDY PALLI UPENDRA KUMAR","VEMAREDDY PALLI UPENDRA KUMAR","Andhra Pradesh","Anantapur","View        registration details for PALLE JAGRUTHI (APTEL/2018/76440)"
"2403","PALLE JEEVANAM","APTEL/2022/83695","05-04-2023","Telugu","Monthly","K. N. NAGARAJU","K N NAGARAJU","Andhra Pradesh","Chittoor","View        registration details for PALLE JEEVANAM (APTEL/2022/83695)"
"2404","PALLE JYOTHI","APTEL/2006/18346","10-01-2007","Telugu","Weekly","KORUKONDA SURYA BHASKARA RAO","KORUKONDA SURYA BHASKARA RAO","Andhra Pradesh","East Godavari","View        registration details for PALLE JYOTHI (APTEL/2006/18346)"
"2405","PALLE KRANTHI","APTEL/2010/35582","03-02-2011","Telugu","Daily","DASARI NAGARAJU","DASARI NAGARAJU","Andhra Pradesh","Krishna","View        registration details for PALLE KRANTHI (APTEL/2010/35582)"
"2406","PALLE NEWS","APTEL/2017/73452","03-10-2017","Telugu","Daily","madugula sreenivasulu","Madugula SREENIVASULU","Andhra Pradesh","Kurnool","View        registration details for PALLE NEWS (APTEL/2017/73452)"
"2407","PALLE PATNAM","APTEL/2017/72317","19-06-2017","Telugu","Daily","GUNDAM PAVITHRA","GUNDAM PAVITHRA","Andhra Pradesh","Kurnool","View        registration details for PALLE PATNAM (APTEL/2017/72317)"
"2408","PALLE PRAGATHI PRAJA VELUGE LAKSHYAM PALLE VELUGU","APTEL/2017/73241","11-09-2017","Telugu","Daily","M. KRUPAVARAM","M. KRUPAVARAM","Andhra Pradesh","Chittoor","View        registration details for PALLE PRAGATHI PRAJA VELUGE LAKSHYAM PALLE VELUGU (APTEL/2017/73241)"
"2409","PALLE PRAGATHI PRAJA VELUGE LAKSHYAM PALLE VELUGU","APTEL/2017/77024","13-03-2019","Telugu","Daily","M. KRUPAVARAM","M. KRUPAVARAM","Andhra Pradesh","Krishna","View        registration details for PALLE PRAGATHI PRAJA VELUGE LAKSHYAM PALLE VELUGU (APTEL/2017/77024)"
"2410","PALLE PRAGATHI PRAJA VELUGE LAKSHYAM PALLE VELUGU","APTEL/2017/76771","25-01-2019","Telugu","Daily","M. KRUPAVARAM","M. KRUPAVARAM","Andhra Pradesh","Y.S.R.","View        registration details for PALLE PRAGATHI PRAJA VELUGE LAKSHYAM PALLE VELUGU (APTEL/2017/76771)"
"2411","PALLE PRAGATHI PRAJA VELUGE LAKSHYAM PALLE VELUGU","APTEL/2013/48484","06-03-2013","Telugu","Daily","M.KRUPAVARAM","M. KRUPAVARM","Andhra Pradesh","Kurnool","View        registration details for PALLE PRAGATHI PRAJA VELUGE LAKSHYAM PALLE VELUGU (APTEL/2013/48484)"
